proposal_id,chain,original_id,title,type,status,timestamp,voting_start,voting_end,tx_hash,proposer,high_level_category,topic_subject,passed
iris_26,iris,26,YEAH ATOM Airdrop ,/cosmos.gov.v1beta1.TextProposal,REJECTED,1677815798795,1677815798795,1678247798795,CB9DD3454A34A95B84767E426050B0516FF0658D786D229E49D4225AB67C8DAA,iaa13wmuxhswmr9tfv46n7g3qmjsavv6qe2yp3t39c,TextProposal,Governance Process,False
secret_171,secret,171,ATOM Airdrop for COSMOS stakers,Text,REJECTED,1677878553042,1677878553042,1678483353042,C1EF2EA55F04AFB1C26CBC512B444E39A38F79F552133DBCC5C4CC0F5145A625,secret18x4lsdf89y40azm0s5sgdjrvc5ejs939nrnfz3,,,False
cosmos_640,cosmos,640,ATOM Airdrop ,Text,REJECTED,1678071814897,1678071814897,1679281414897,698D74903F84FC304FE90E7D1D6F4AAA29B21FE1AF30156D0E53C95B6D5F798E,cosmos1wq4kp9getwt7vvrxn5w8jh8fwmnsquy0c7rvr4,TextProposal,Governance Process,False
cosmos_640,cosmos,640,ATOM Airdrop ,Text,REJECTED,1678071814897,1678071814897,1679281414897,698D74903F84FC304FE90E7D1D6F4AAA29B21FE1AF30156D0E53C95B6D5F798E,cosmos1wq4kp9getwt7vvrxn5w8jh8fwmnsquy0c7rvr4,TextProposal,Governance Process,False
cosmos_640,cosmos,640,ATOM Airdrop ,Text,REJECTED,1678071814897,1678071814897,1679281414897,698D74903F84FC304FE90E7D1D6F4AAA29B21FE1AF30156D0E53C95B6D5F798E,cosmos1wq4kp9getwt7vvrxn5w8jh8fwmnsquy0c7rvr4,TextProposal,Governance Process,False
iris_27,iris,27,Make IRISnet the Sponsor of the Game of NFTs Phase 2 Hackathon,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1678095530582,1678095998383,1678527998383,6BDCE99EB2908355BD46E800D036ADBE6194F163D28948EA6C61194B8E95167A,iaa1ja6zyyxztu2mucnlztpep058vkm5nv4xf2k92k,CommunityPoolSpend,Community Support,True
injective_205,injective,205,Disbursement of DMM rewards for epoch ended on 21 Feb 2023,/injective.exchange.v1beta1.BatchCommunityPoolSpendProposal,PASSED,1678112318314,1678112353379,1678457953379,DA98DC7E4C9F0EABFFE58E042C7F76C8ADB893E6F7064097830017A5D756AF09,inj17vytdwqczqz72j65saukplrktd4gyfme5agf6c,CommunityPoolSpend,Community Support,True
osmosis_450,osmosis,450,Signalling Proposal for OSMOUSDT incentives,/cosmos.gov.v1beta1.TextProposal,PASSED,1678112816636,1678113739162,1678545739162,E07E433AC9152B1B6902A94BAB6FDB84F3552E2388DE87D146A04885E63E9038,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,TextProposal,Governance Process,True
osmosis_451,osmosis,451,Whitelist Apollo Vaults for stATOMATOM,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678114050568,1678133990786,1678565990786,27B598494EDC7BE7F08D72D3689B98C511624CE338CD7B22CE44C76D72AD3CA5,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,ParameterChange,Protocol Configuration,True
osmosis_452,osmosis,452,USDT Bootstrapping liquidity incentives,/osmosis.poolincentives.v1beta1.UpdatePoolIncentivesProposal,PASSED,1678114507594,1678114863183,1678546863183,58E9C21E1CCA0B1D3F57A3F7915B94C48E4880B94CEA8585914940EF1BD82EA3,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,PoolIncentives,Liquidity Mining,True
osmosis_453,osmosis,453,Regular Incentive adjustment for 20230306,/osmosis.poolincentives.v1beta1.UpdatePoolIncentivesProposal,PASSED,1678116166710,1678116474383,1678548474383,82B5463169F1C867A237B4612A4DFB10C924C140E8DB83D2A7FF006F3793C25D,osmo1ahtwxyl7v5qu347u07lwxxkz4dpxpl48yr4une,PoolIncentives,Reward Adjustment,True
osmosis_454,osmosis,454,Upload CrossChain Swap Contract,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678119425322,1678119702724,1678551702724,740FF3C5B1DD3CD13871B0CC5D951198F051B236928D694A75C4AC298C442AC3,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,SmartContract,Contract Deployment,True
juno_271,juno,271,Juno v13 Upgrade,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1678133814603,1678134431123,1678566431123,BD150AA64FA458BFBD35C2201C7A50B46DA54EBC99527255A3FBA7CE1B6A24C6,juno10r39fueph9fq7a6lgswu4zdsg8t3gxlq670lt0,SoftwareUpgrade,Major Release,True
kava_130,kava,130,Addition of ETH price feed ,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678156759724,1678156759724,1678761559724,81CA2082E2F35E8170FE96FBA342863F359AB1C79EF145F84B965E7F751014C1,kava1me2recm86t27c24q0kple0cdd5jlglqnqz9l3t,ParameterChange,Fee Adjustment,True
osmosis_456,osmosis,456,Establish new Core StableSwap pool USDCUSDT,/osmosis.poolincentives.v1beta1.UpdatePoolIncentivesProposal,PASSED,1678205757251,1678208097714,1678640097714,DAEEBB4653534463929A5378BB0C2E5B8D58F968175974059E8250225F10399D,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,PoolIncentives,Pool Creation,True
osmosis_457,osmosis,457,Signalling Proposal for OSMOCMST incentives,/cosmos.gov.v1beta1.TextProposal,PASSED,1678256504358,1678256504358,1678688504358,260A79E9B4197734F7998950EEEE6F014CE9AB9B583E5E4043AD6E9FEEF13163,osmo1rf48qtmy0xxzpdrxgt5t8085kvzdxgv2tq5kjw,TextProposal,Governance Process,True
secret_173,secret,173,Community Curated Bounty project CCBL  P2P NFT Trading Platform  ActiSwap feature on ActiList NFT marketplace,Text,REJECTED,1678266761428,1678266761428,1678871561428,440B638B6148F37D3E5574BDC495167CAD3D83080A7F333540F44C0957E799DB,secret1x3cgcvrjhcqwsy82nkjp82025h00t3rz2jxw0l,TextProposal,Project Funding,False
secret_174,secret,174,Correct Community Curated Bounty project CCBL  P2P NFT Trading Platform  ActiSwap feature on ActiList NFT marketplace,CommunityPoolSpend,PASSED,1678295984638,1678295984638,1678900784638,B7E58F988014CBC23F0A56B3C4F43BE48ACA1A6638DD6E4DB47D68C1B84CBB26,secret1x3cgcvrjhcqwsy82nkjp82025h00t3rz2jxw0l,CommunityPoolSpend,Development Fund,True
gravity-bridge_153,gravity-bridge,153,Gravity Bridge to go Carbon Neutral CosmosZERO Followon to Proposal 108,Text,PASSED,1678303255563,1678303255563,1678735255563,A76FD1F20E4E6530271CF8068456085DE535A3C22B6D817C2F197DEBD0248A57,gravity1ggydhncd8mwx9hgycqf7zqqhqce3f23d0jplt8,TextProposal,Governance Process,True
cosmos_646,cosmos,646,ATOM Airdrop for COSMOS stakers,Text,REJECTED,1678312711543,1678312711543,1679522311543,BE2CE9A82BE8D080E8D18ADD0C882E36AB6F072A7FC9AF2267DB5B500BBB8255,cosmos1sn2w42aaq8cu3hgjgv0afv3tmhnueyq3v5wqsh,TextProposal,Governance Process,False
iris_28,iris,28,Get ATOM Airdrop ,/cosmos.gov.v1beta1.TextProposal,REJECTED,1678330538190,1678330538190,1678762538190,E57CF226D56A7E0FD2D0D99A1B6E38CE3400E2BCF700EF5178907F058A03988E,iaa1s4j5gt0pjveuezsh8eutzzvv0smgqhc9udj6f9,TextProposal,Governance Process,False
secret_175,secret,175,2023Q2 Testnet Committee,CommunityPoolSpend,PASSED,1678377517203,1678382271696,1678987071696,F2234A4195ECEA7198F5ED0681C3239C6D8527453FC544E3CDF13AB62AB66B9A,secret1cpp4s3t962tsn737fj4v8jr7net50qgxs5lwsg,CommunityPoolSpend,Community Support,True
cosmos_647,cosmos,647,ATOM Airdrop for COSMOS stakers ,Text,REJECTED,1678399779453,1678399779453,1679609379453,C63DA32BD9E4D55029BAE7104606A5B471FB37D4B18F1A20900839CEB8504697,cosmos1sn2w42aaq8cu3hgjgv0afv3tmhnueyq3v5wqsh,TextProposal,Governance Process,False
cosmos_647,cosmos,647,ATOM Airdrop for COSMOS stakers ,Text,REJECTED,1678399779453,1678399779453,1679609379453,C63DA32BD9E4D55029BAE7104606A5B471FB37D4B18F1A20900839CEB8504697,cosmos1sn2w42aaq8cu3hgjgv0afv3tmhnueyq3v5wqsh,TextProposal,Governance Process,False
evmos_135,evmos,135,Disable conversion for previously registered USK,/evmos.erc20.v1.ToggleTokenConversionProposal,PASSED,1678445243386,1678446369115,1678878369115,49BE16FB589947453F74CD0D7105E04C3D6E730475815251D16E606CE8794F1A,evmos146luw8xaes2pkvhurgd8wdlun4d337z2k7w7mq,TokenRelated,Token Registration,True
osmosis_458,osmosis,458,Osmosis v15 Sodium Upgrade,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1678483134919,1678484211392,1678916211392,DCB998B0038F5F45C6F722041D1F192F933DE67E62ACD26303F8D3CF9EC3BD2B,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,SoftwareUpgrade,Major Release,True
gravity-bridge_154,gravity-bridge,154,Curb Inflation Part 1  Set InflationMax to 1,ParameterChange,PASSED,1678490114470,1678490114470,1678922114470,2D5A399DCAE51C376A250774755AA3DF6FFFAD7929C7310B4DFB837CA359711B,gravity173dl8x0t290uvnhw5yytlzzvn578n36xssmqws,ParameterChange,Economic Parameters,True
gravity-bridge_155,gravity-bridge,155,Curb Inflation Part 2  Set InflationMax back to 7,ParameterChange,PASSED,1678490193391,1678490193391,1678922193391,18F6FDBBD779774386CC075A353B7AA64624F8F3B914DCF618E8623F48CCCA01,gravity173dl8x0t290uvnhw5yytlzzvn578n36xssmqws,ParameterChange,Economic Parameters,True
injective_206,injective,206,Trade and Earn rewards allocation,/injective.exchange.v1beta1.TradingRewardCampaignLaunchProposal,PASSED,1678492246603,1678492306357,1678837906357,4C9E0C04C5EAACFCF2F0AFD928801610222275E89FE5C46326A655CA62536D96,inj17vytdwqczqz72j65saukplrktd4gyfme5agf6c,,,True
akash_175,akash,175,Akash New Version ,Text,REJECTED,1678502783423,1678502783423,1679107583423,478DBEE669706ECFA217F631FF2EE25B7F192F275D5E51475FB79DE25C27F15E,akash15v4lvza824x2hcvh6l9ue479es32kzdas0aun4,TextProposal,Governance Process,False
secret_176,secret,176,The API Proposal II,CommunityPoolSpend,PASSED,1678661766977,1678673840467,1679278640467,5C188899B56B1562498C594AAE6C94EABFC236CAAD8A019898C3ED438C44E17D,secret1q0rth4fu4svxnw63vjd7w74nadzsdp0f23e0uy,CommunityPoolSpend,Development Fund,True
iris_29,iris,29,Parameter Change Increase Deposit Amount for IRISnet Governance,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678681564215,1678681564215,1679113564215,629D4335E92A8BA3F7D143224E82025DB52431A539BF2104B5D2E4AA4BA91AB2,iaa1kuppkguz0llfhzy620az30ujwa5363awz54xgk,ParameterChange,Protocol Configuration,True
injective_207,injective,207,Injective Mainnet Upgrade v110,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1678710274247,1678710274247,1679055874247,A42F2A5DAE98EAE39EBB6C1DB694F373A3220FD731201EDFE260E67CAB85B314,inj17vytdwqczqz72j65saukplrktd4gyfme5agf6c,SoftwareUpgrade,Major Release,True
osmosis_460,osmosis,460,Regular Incentive adjustment for 20230313,/osmosis.poolincentives.v1beta1.UpdatePoolIncentivesProposal,PASSED,1678720808730,1678721127885,1679153127885,E7C0EE8E606816F203D7B9640BE9C011C563400102DB584DCE799688FE21AB55,osmo1ahtwxyl7v5qu347u07lwxxkz4dpxpl48yr4une,PoolIncentives,Reward Adjustment,True
secret_183,secret,183,Milestone 1 Fadroma  Community Spend Proposal,CommunityPoolSpend,PASSED,1678737523071,1678737523071,1679342323071,778E3E1D3442EDBC4E3AC425F9DF537B2200363ABD9DEA7832329F2AB903BA8E,secret1slcz0n60d87lc2yjwvmv67secx5h83eytsl8es,CommunityPoolSpend,Community Support,True
gravity-bridge_156,gravity-bridge,156,Proposal for external incentives to Cresecent DEX LP bCREGRAV,CommunityPoolSpend,PASSED,1678738318873,1678809286012,1679241286012,CDCC74F17BC7510168ABB4E773F1618959B96A64E9CF20F39CB30420DCD38182,gravity1nxe9tzg3a3036s934c0vad557qelt8tlnvdvvq,CommunityPoolSpend,Ecosystem Growth,True
gravity-bridge_157,gravity-bridge,157,Proposal for external incentives to Cresecent DEX new LP SHIBgrvbCRE,CommunityPoolSpend,PASSED,1678739701432,1678809384562,1679241384562,58031DB252CB11076C350658A54837FD1F8E418D65C7CEA0E497F2FFE05F1DFB,gravity1nxe9tzg3a3036s934c0vad557qelt8tlnvdvvq,CommunityPoolSpend,Community Support,True
terra_4706,terra,4706,io multiplayer 2D shooter Grant Proposal,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,REJECTED,1678794252558,1678794252558,1679399052558,81F01B89E28FB9B270EAC97CDFA9AE114A59FC822D76A0487675832AB0B6B7E7,terra1lyvx9j5n2hzqnemph2wq8mdkfapa9upl3pemnq,CommunityPoolSpend,Community Support,False
kyve_1,kyve,1,Parameter Change Enabling Validator Creation Increasing Voting Period,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678807373293,1678807373293,1678810973293,B77C009167A655F1B5DA29A1E625B4DAAD24DED093CE6D90F533CAAB58FA27E5,kyve1afu42029ujjcja4yry3rx6x43k33k88ep5wvjz,ParameterChange,Staking Parameters,True
kyve_2,kyve,2,Parameter Change Enabling Inflation,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678812147926,1678812147926,1679416947926,7F7CF27B6C67D41AEE1C63D8A6A12A54ECDBCB3D06B8535857AE79F75C486B3F,kyve1afu42029ujjcja4yry3rx6x43k33k88ep5wvjz,ParameterChange,Economic Parameters,True
akash_179,akash,179,AKASH  LUNA Airdrop ,Text,REJECTED,1678812661226,1678812661226,1679417461226,B5167D589FC298BEA3C605F132070D7BA85F905E8D6FD72D295400D53900B5AE,akash1qgl39hruga305gg4949qs55v5ula6jlzjwgj0f,TextProposal,Governance Process,False
osmosis_461,osmosis,461,Osmosis Support Lab Funding Round March  August 2023,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1678887954690,1678889205921,1679321205921,D41EBED28991AC08F706126D43AEE7850FE8293F08384DBCCDD065F8E022F903,osmo1azars7gudgghwr5hufljgngmmhtnvh35kx9jej,CommunityPoolSpend,Community Support,True
cosmos_687,cosmos,687,Replicated Security Third Party Audit,CommunityPoolSpend,PASSED,1678888373520,1678889742092,1680099342092,5158C33A87D02D72EDBF4629E43E71A54BD5A9FD39011268A97E425145F0A95A,cosmos124maqmcqv8tquy764ktz7cu0gxnzfw54k9cmz5,CommunityPoolSpend,Community Support,True
stargaze_132,stargaze,132,Extend Osmosis Pool Incentives,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1678894007612,1678903388622,1679162588622,9C21E18E24CBDFE654FBA680F0326ED8C3B659408D059392AEB155C24F9221FE,stars1wz3692qvg6g3kcnnyta40rn2jj5jfhxqfdl55g,,,True
kava_131,kava,131,Adds Axlear USDC erc20axelarusdc to Kava Lend and updates incentives allocation to include axlUSDC incentives in Kava Lend,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1678896086210,1678896086210,1679500886210,9C8611DE4C9109398E362DFF499245F2C7B891F8F15F55EDF7F42DB023493585,kava1me2recm86t27c24q0kple0cdd5jlglqnqz9l3t,ParameterChange,Economic Parameters,True
osmosis_462,osmosis,462,OSMO Airdrop ,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,REJECTED,1678935333379,1678935333379,1679367333379,AAEDE4F3803254E2A284EB360457D460FE1776B5F1C7559281E9771B88117C3F,osmo1yxl38ulunwae24ctu2et5rdcq3ck8k0wqpg833,CommunityPoolSpend,Community Support,False
stargaze_133,stargaze,133,Base Factory Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678992657466,1678992657466,1679251857466,EBEECBD14FB8F331523AAB31EC1910647F2531D52F6DE1EA6CE9EBDCA3A04452,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_134,stargaze,134,Vending Factory Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678992913622,1678992913622,1679252113622,4CBD193246E3297972F03D8C91A0EBD375AA22FC84CFC26E2F29413652E4DD57,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_135,stargaze,135,Base Minter Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678993710951,1678993710951,1679252910951,2BA31C93CA993CBFB45D918C6F2201087BF20149BF69102B6B76FB20C722B22B,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_136,stargaze,136,SG721 Base Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678993992040,1678993992040,1679253192040,F75512190905EBE603E3B973FB3E97D47239A5E87818815D89D75C7D1F6501E5,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_137,stargaze,137,SG721 Updatable Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678994096766,1678994096766,1679253296766,140FFE09412C3193A67A88A7025195FCD138F27C51C9D1AB6EA4C95A6D33D1EF,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_138,stargaze,138,Whitelist Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678994209009,1678994209009,1679253409009,2455378949B1F89281D9D11EF1803B849E56DA10EBD4A5D662E619A784AD6723,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_139,stargaze,139,Immutable Whitelist Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678994313724,1678994313724,1679253513724,296B5B466CBC625D95B5B99D91A9975E1428AF95CC9AEDE74C735C67251F6CAB,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
stargaze_140,stargaze,140,Ethereum Airdrop Contract v0250,/cosmwasm.wasm.v1.StoreCodeProposal,PASSED,1678994688810,1678994688810,1679253888810,5D503E90BE777320B7222231CF82D73F7368E563147A9A6C6C28DE880269CED4,stars1tqzzmxsvzu4952mnd5ul800wfusr6p72magyge,SmartContract,Contract Deployment,True
cosmos_703,cosmos,703,Atom Airdrop ,Text,REJECTED,1678995524402,1678995524402,1680205124402,DCA4C249C1061EB42326B82A764C98B3FBAED20A3A8006EB9B84E296D7903CAC,cosmos1qjsq4c4dfn6tx2t7shyjsk0zsswe8pp27r7an8,TextProposal,Governance Process,False
injective_208,injective,208,Dual Incentives for Astroport Genesis Pools,/cosmos.gov.v1beta1.TextProposal,PASSED,1679007520295,1679007876784,1679353476784,AEFF9DF7E9BCFD75C2B70C4078185DDE4A6B60EBA379C76E7340C221EFF25442,inj1ejnw6efrt7f6v6n0xhqlpxunlxmpllnu8zldg4,TextProposal,Governance Process,True
osmosis_463,osmosis,463,Enable ica lock and unlock,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1679035939840,1679130907112,1679562907112,03B3EB5102B26F57C5EBAA599B591856F77431EFADBCA91CAC6A4EF6DD133B8E,osmo1furt7dtl3ss9qpa9c0t8e6wkh3q3pehge5nvnf,ParameterChange,Protocol Configuration,True
iris_30,iris,30,Proposal 30 Renew Incentives for GRAVIRIS USDCIRIS WETHIRIS Pools,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1679053711024,1679053711024,1679485711024,96530444D3F2C1C0A6194352A1759DC6301E49C7D554C676EF964E7D7840F7E5,iaa1kuppkguz0llfhzy620az30ujwa5363awz54xgk,CommunityPoolSpend,Ecosystem Growth,True
injective_210,injective,210,PUGUSDT Spot Market Launch,/injective.exchange.v1beta1.SpotMarketLaunchProposal,PASSED,1679054163009,1679140468379,1679486068379,BC69A4B019200BE3FF63C1393A230E222C808F54C62620175FB09156E1E30229,inj1xrhrlnawe9g6ct95nurs8sfehcq8tsm35c4al2,MarketRelated,Market Addition,True
juno_274,juno,274,Increase maximum per block gas to 100 million,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1679072206685,1679073117238,1679505117238,BE5EA2E9D4CDF37FA2B53E963801572142936FA41DA86873673D6C4B1B47DDC3,juno10r39fueph9fq7a6lgswu4zdsg8t3gxlq670lt0,ParameterChange,Fee Adjustment,True
juno_275,juno,275,Use Skip Tendermint By Default,/cosmos.gov.v1beta1.TextProposal,PASSED,1679072273077,1679075059920,1679507059920,67D1511850C6E037DC6237A4E694F9D1B56F2350BDC904D80A732C7E557A55C8,juno10r39fueph9fq7a6lgswu4zdsg8t3gxlq670lt0,TextProposal,Governance Process,True
secret_185,secret,185,ARBITRUM Airdrop,Text,REJECTED,1679144129076,1679144129076,1679748929076,C8E80452DBEE423A75C31AB8585F2CC95776427045B7D2DBB11C48247395D67A,secret1suw4n4v3zsz856lewglkl977el36y22dp2tfdq,TextProposal,Governance Process,False
cosmos_704,cosmos,704,ARBITRUM Airdrop,Text,REJECTED,1679148834684,1679148834684,1680358434684,4DE51503C793027584244EB619E926AF7341DDE1B26B70080ADB9558544E8C00,cosmos16y72mm6ezt835rj3qy6a9v5hdag02cnfa3y0hk,TextProposal,Governance Process,False
osmosis_464,osmosis,464,Match External Incentives to extended STARSOSMO pair,/cosmos.gov.v1beta1.TextProposal,PASSED,1679172975408,1679263868274,1679695868274,5B23A38E97E1D52303E175381D191480AABF0C28C7EB8DB62610EE1A422A7F3E,osmo1upcnu0wjpnxyxrn76c4azmf7n8qcwp6teuq408,TextProposal,Governance Process,True
juno_276,juno,276,WYND DEX External Incentives for JUNOUSDC Pool,/cosmos.gov.v1beta1.TextProposal,PASSED,1679177726637,1679188226744,1679620226744,C252FD60EC5692613A6D41BF15F96D8D18E893916268B54B63880298988A7E64,juno1yqszdwth4ac68ea20j7p6qm8r3pxcr96v2e252,TextProposal,Governance Process,True
stargaze_142,stargaze,142,Ethereum Airdrop,/cosmos.gov.v1beta1.TextProposal,REJECTED,1679257664999,1679257664999,1679516864999,F7580AB3BAD960FC69B4D7D7D3AC6CEAB8DB4F39183541E2E415A9591478B347,stars1vgyvt6xml92vl9l04qj3vqffqyz4j4ess76mc4,TextProposal,Governance Process,False
iris_31,iris,31,ARBITRUM Airdrop,/cosmos.gov.v1beta1.TextProposal,REJECTED,1679258018764,1679258018764,1679690018764,9CA187B4E601E973136F4208EA7EE01BC0102665B3B4632B2F329F4E825EB469,iaa1vgyvt6xml92vl9l04qj3vqffqyz4j4es3qdh34,TextProposal,Governance Process,False
akash_180,akash,180,ARBITRUM Airdrop,Text,REJECTED,1679266083825,1679266083825,1679870883825,1708F90E9BFD85856003733E9EA016B012EC383B8E239E0E4D1A1F2C0DC2AE00,akash1vgyvt6xml92vl9l04qj3vqffqyz4j4esfeqp27,TextProposal,Governance Process,False
osmosis_465,osmosis,465,Enable Superfluid Staking on OSMOFTM,/osmosis.superfluid.v1beta1.SetSuperfluidAssetsProposal,PASSED,1679310919824,1679327035193,1679759035193,4DF91DD2751352FF02E1914C4AEFBC8A6FDAB20429D2D8FAD682AD7B97FCB804,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,ChainSpecific,Chain Governance,True
osmosis_466,osmosis,466,Enable icq messages,/cosmos.params.v1beta1.ParameterChangeProposal,PASSED,1679315413549,1679322113671,1679408513671,4AC65FABD2910DA78F6BF694B40CB9B2B40B76D5AB6326C9B5D59238DDAE9BA6,osmo1furt7dtl3ss9qpa9c0t8e6wkh3q3pehge5nvnf,ParameterChange,Protocol Configuration,True
osmosis_467,osmosis,467,Regular Incentive adjustment for 20230320,/osmosis.poolincentives.v1beta1.UpdatePoolIncentivesProposal,PASSED,1679326212513,1679326973772,1679758973772,EC61CDDF6ECDD28CBBA1BFDBB2CCE72DED5ED3C34A3592A0078A446FA2756BB2,osmo1ahtwxyl7v5qu347u07lwxxkz4dpxpl48yr4une,PoolIncentives,Reward Adjustment,True
injective_212,injective,212,Oracle Script Upgrade,/injective.oracle.v1beta1.AuthorizeBandOracleRequestProposal,PASSED,1679350250010,1679350268506,1679695868506,42843AC8CEE320FDD7972AD4B058DBF0AF2E098153A07DA0937E5D14B7B3E16C,inj17vytdwqczqz72j65saukplrktd4gyfme5agf6c,MarketRelated,Oracle Update,True
stargaze_143,stargaze,143,Stargaze v9 upgrade,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1679372690963,1679372690963,1679631890963,3AC362D304FC02440C8255CDF891CD2369BBA6EC6C9BE4EE31C995E90EB16535,stars1r5ecq7zn6hwh5e68e79ume8rp9ht7kjz352drk,SoftwareUpgrade,Major Release,True
finschia_3,finschia,3,LRC16 instantiation permission change,UpdateInstantiateConfig,PASSED,1679466877181,1679466877181,1679553277181,undefined,undefined,Unknown,Miscellaneous,True
kava_132,kava,132,Deposit Funds into Kava Lend,/kava.community.v1beta1.CommunityPoolLendDepositProposal,PASSED,1679508581941,1679508581941,1680113381941,CE52F8C49CA7F86CED2CEBED282577888278E51D807BD89BFDB396F90375D03F,kava1me2recm86t27c24q0kple0cdd5jlglqnqz9l3t,,,True
akash_182,akash,182,Community Funding request for Praetor,CommunityPoolSpend,PASSED,1679520337105,1679520337105,1680125137105,01364E6528E9D1DB3BAB18BB1B7AA2584D107FBED40F17105CF2407711BAF1FC,akash1zn3efzs3dlxc8vz6yq2axrv68c8wqacxj7gdyp,CommunityPoolSpend,Community Support,True
stargaze_144,stargaze,144,Stargaze Carbon Neutral Proposal,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1679531552558,1679531552558,1679790752558,05E9F34B2BFA01BEE70C6A54EC547FDFE541628DAE5F78E7822B133E62C1DEE8,stars16gzehchwqzl5p2gmx2jfnf22hk2tw3n8820jx4,CommunityPoolSpend,Community Support,True
evmos_136,evmos,136,Evmos Testnet v1200 Upgrade,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,REJECTED,1679628322268,1679650165352,1680082165352,E28143391988FE6363C40E26AD169C724CE9620A3A86FFD07F5FF6383CAA50B1,evmos19qmqn4fe5cjaejdvvlzmzwq89ypwljfq8seq24,SoftwareUpgrade,Major Release,False
juno_277,juno,277,Protocol Owned Liquidity wyJUNOJUNO Staking Swap Pool,/cosmos.distribution.v1beta1.CommunityPoolSpendProposal,PASSED,1679661276004,1679661855760,1680093855760,0551883C08071A64ED29E6D1D4B6291498692281FAB92CD013E8B4C2D7F900CF,juno1zwskvpcpvplxacxef2ez5w9rpxcdkd54hj78x4,CommunityPoolSpend,Community Support,True
osmosis_468,osmosis,468,Revive IBC Client to Dig,/ibc.core.client.v1.ClientUpdateProposal,PASSED,1679669536948,1679718850642,1680150850642,510BAA96F7CD3346E63D626FACB776D71C37D780457BFDA5AF65A9EE7D6DC864,osmo16dc379m0qj64g4pr4nkl7ewak52qy2srpp40er,,,True
osmosis_469,osmosis,469,Allow USDC as transaction fees,/osmosis.txfees.v1beta1.UpdateFeeTokenProposal,PASSED,1679677329882,1679677476111,1680109476111,B1A07A729FBE25AFEB6754522EE2BBD295E91C425557A336DFA1A8D8DDEFA921,osmo19mywfjzj324w5ukf7ss6jak0dg9hnljfp0rfx4,TokenRelated,Token Registration,True
evmos_137,evmos,137,Evmos Mainnet v1210 Upgrade,/cosmos.upgrade.v1beta1.SoftwareUpgradeProposal,PASSED,1679725939471,1679819380577,1680251380577,C9274AA1B9FE084F7789C1FA7E78B4292229362322BE53375E6BF67D071B4EB6,evmos19qmqn4fe5cjaejdvvlzmzwq89ypwljfq8seq24,SoftwareUpgrade,Major Release,True
